reference_vaddr	symbol_addr	symbol_type	caller_function	data
0x4bfd51	0x4bfd5a	string	0x4bfd34	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4bfe9d	0x4bfeb4	string	0x4bfd60	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c013d	0x45be04	string	0x4c00f0	SVWU
0x4c0165	0x4c0176	string	0x4c00f0	FKuӋ] blocks=Basic Latin,Cyrillic
0x4c016a	0x4c0176	string	0x4c00f0	FKuӋ] blocks=Basic Latin,Cyrillic
0x4c0195	0x4c42bc	string	0x4c00f0	SVWU
0x4c0af3	0x4c0b19	string	0x4c0a98	FKuKE
0x4c0bd3	0x4c0be9	string	0x4c0b6c	COuՋE blocks=Basic Latin,Armenian
0x4c0c1b	0x4bce8c	string	0x4c0b6c	SVWQ
0x4c0c24	0x4bce8c	string	0x4c0b6c	SVWQ
0x4c0d5d	0x4c0d6c	string	0x4c0d2c	3\tC0^[
0x4c0eea	0x4c0efb	string	0x4c0ec4	]_^[
0x4c0f37	0x4c0f5a	string	0x4c0f20	Z]_^[Ã blocks=Basic Latin,Latin-1 Supplement
0x4c0f54	0x4c0f5a	string	0x4c0f20	Z]_^[Ã blocks=Basic Latin,Latin-1 Supplement
0x4c102a	0x4c1055	string	0x4c0ff4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1041	0x4c1055	string	0x4c0ff4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1050	0x4c1055	string	0x4c0ff4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1154	0x47cf24	string	0x4c105c	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x4c150f	0x4c152c	string	0x4c14dc	DesignSize
0x4c162f	0x4c1637	string	0x4c15f4	_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4c1648	0x4c16ce	string	0x4c15f4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c16b7	0x4c16ce	string	0x4c15f4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1700	0x4c1737	string	0x4c16f4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1776	0x4c178d	string	0x4c173c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c177f	0x4c178d	string	0x4c173c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1825	0x4c1887	string	0x4c1794	_^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1833	0x4c1887	string	0x4c1794	_^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1868	0x4c1887	string	0x4c1794	_^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1926	0x4c1941	string	0x4c18d0	_^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c1cc6	0x4c1d8d	string	0x4c1c8c	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1d70	0x4c1d8d	string	0x4c1c8c	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1d82	0x4c1d8d	string	0x4c1c8c	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c1e1c	0x4c1eb3	string	0x4c1dc8	3ɋӋE blocks=Basic Latin,Latin Extended-B,Cyrillic
0x4c1faa	0x4c203c	string	0x4c1f24	G;<$
0x4c1fb4	0x4c203c	string	0x4c1f24	G;<$
0x4c1fe4	0x4c203c	string	0x4c1f24	G;<$
0x4c24f1	0x4c24fc	string	0x4c24bc	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c2515	0x4c2520	string	0x4c24bc	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c2539	0x4c2544	string	0x4c24bc	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c255d	0x4c2568	string	0x4c24bc	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c2655	0x4c2670	string	0x4c25b8	Z_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c2667	0x4c2670	string	0x4c25b8	Z_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c26a6	0x4bf12c	string	0x4c2678	SVWU
0x4c29b5	0x4c29ca	string	0x4c28e4	_^[Y]
0x4c2a4c	0x4c2a61	string	0x4c29d0	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c2ae4	0x4c2b05	string	0x4c2abc	_^[]
0x4c2aee	0x4c2b05	string	0x4c2abc	_^[]
0x4c2be6	0x464278	string	0x4c2b40	SVWUQ
0x4c2c2a	0x4c2c2e	string	0x4c2c10	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c2c6b	0x4c2c86	string	0x4c2c34	_^[YY]
0x4c2dd6	0x4c2deb	string	0x4c2d3c	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c2f5e	0x4c2f83	string	0x4c2f08	^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c2fdd	0x4c2fb4	string	0x4c2fb4	SVWUQ
0x4c3026	0x4c2fb4	string	0x4c301c	SVWUQ
0x4c302d	0x4c3038	string	0x4c301c	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3046	0x4c2fb4	string	0x4c301c	SVWUQ
0x4c304d	0x4c3058	string	0x4c301c	^[ÐSQ blocks=Basic Latin,Latin-1 Supplement
0x4c30ad	0x4c3084	string	0x4c3084	SVWUQ
0x4c30f6	0x4c3084	string	0x4c3084	SVWUQ
0x4c30fd	0x4c3108	string	0x4c3084	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3116	0x4c3084	string	0x4c3084	SVWUQ
0x4c311d	0x4c3128	string	0x4c3084	^[ÐSf blocks=Basic Latin,Latin-1 Supplement
0x4c3135	0x4c3149	string	0x4c312c	[ÐSVWUQ blocks=Basic Latin,Latin-1 Supplement
0x4c31c1	0x4c31cc	string	0x4c31b0	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c32f7	0x4c3322	string	0x4c3280	^[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3316	0x4c3322	string	0x4c3280	^[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c336b	0x4c3376	string	0x4c3348	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c341f	0x4bcc44	string	0x4c3410	SVWU
0x4c358d	0x4c3598	string	0x4c3570	^[ÐS blocks=Basic Latin,Latin-1 Supplement
0x4c36ed	0x4c3719	string	0x4c36a4	YZ[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c36f9	0x4bc224	string	0x4c36a4	SVWU
0x4c3700	0x4c3719	string	0x4c36a4	YZ[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c3826	0x4be5f8	string	0x4c3800	SVWU
0x4c3943	0x4c39ed	string	0x4c388c	3\tF\f_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c39a4	0x4c39ed	string	0x4c388c	3\tF\f_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c39ba	0x4c39ed	string	0x4c388c	3\tF\f_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c39ce	0x4c39ed	string	0x4c388c	3\tF\f_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c3a71	0x4c3a90	string	0x4c388c	3\tF\f^[
0x4c3ab6	0x4c3aea	string	0x4c3a98	3\tF\f^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c3c1c	0x4c3c3e	string	0x4c3c00	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c3c72	0x4c3c00	string	0x4c3c48	SVWU
0x4c3ccb	0x4bd5bc	string	0x4c3c48	SVWU
0x4c3cd8	0x4c3ced	string	0x4c3c48	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c3df1	0x4c3eb6	string	0x4c3de4	]_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3e56	0x4c3eb6	string	0x4c3de4	]_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3e8f	0x4c3eb6	string	0x4c3de4	]_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c3eea	0x4c3de4	string	0x4c3de4	SVWU
0x4c3efa	0x4c3f18	string	0x4c3de4	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c4138	0x4c419e	string	0x4c40fc	]_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c42d0	0x4c4310	string	0x4c42bc	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c42f4	0x4c4310	string	0x4c42bc	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c4328	0x4c42bc	string	0x4c42bc	SVWU
0x4c43e6	0x4c43fb	string	0x4c4390	^[Y]Ã blocks=Basic Latin,Latin-1 Supplement
0x4c44d8	0x4c451b	string	0x4c440c	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c44e0	0x4c451b	string	0x4c440c	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c466b	0x4c469c	string	0x4c465c	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c4691	0x4c469c	string	0x4c465c	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c46bb	0x4c46de	string	0x4c46a0	^[YY]
0x4c4703	0x4c3de4	string	0x4c46e8	SVWU
0x4c4bef	0x4c4c08	string	0x4c4bcc	_^[á blocks=Basic Latin,Latin-1 Supplement
0x4c4bfc	0x4c4c08	string	0x4c4bcc	_^[á blocks=Basic Latin,Latin-1 Supplement
0x4c5233	0x4bfd60	string	0x4c51d4	SVWU
0x4c52cf	0x4c52d8	string	0x4c529c	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c52ea	0x4c537e	string	0x4c52dc	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c5363	0x4c537e	string	0x4c52dc	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c53aa	0x4bdb40	string	0x4c52dc	;Ppt
0x4c5476	0x4c5495	string	0x4c5438	YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c5628	0x4c5642	string	0x4c55b0	^YY]ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c594b	0x4c5a68	string	0x4c58fc	f;Pht
0x4c5a5b	0x4c5a5f	string	0x4c5a20	_^[]
0x4c5a98	0x4c5aa8	string	0x4c5a68	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c5a9e	0x4c5aa8	string	0x4c5a68	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c5bcd	0x4c5bd1	string	0x4c5b94	YZ_^[ÐS blocks=Basic Latin,Latin-1 Supplement
0x4c5bfc	0x4c5c05	string	0x4c5bf0	[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4c5c38	0x4c5a68	string	0x4c5c08	f;Pht
0x4c5d86	0x4c5da1	string	0x4c5cfc	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c602e	0x4c60c3	string	0x4c6020	_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4c6038	0x4c60c3	string	0x4c6020	_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4c608a	0x4c60c3	string	0x4c6020	_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4c60db	0x4c6107	string	0x4c60c8	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c632a	0x4bd360	string	0x4c61c0	SVWU
0x4c63ba	0x4c6409	string	0x4c63b0	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c65f4	0x4c65fd	string	0x4c6444	^[Ë@ blocks=Basic Latin,Latin-1 Supplement
0x4c6842	0x4bd360	string	0x4c6788	SVWU
0x4c7623	0x4c766d	string	0x4c7618	^[]Ð blocks=Basic Latin,Latin-1 Supplement
0x4c7654	0x4c765c	string	0x4c7618	;^du
0x4c7aa1	0x4c7ab6	string	0x4c7a44	[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
0x4c7b5d	0x4c7b72	string	0x4c7abc	^[YY]
0x4c8128	0x4c813b	string	0x4c8118	3\tC$
0x4c81d9	0x4c81e2	string	0x4c8198	3ۋE\b blocks=Basic Latin,Arabic
0x4c89e0	0x4c8b1c	string	0x4c89a8	USER32
0x4c89ec	0x4c8b24	string	0x4c89a8	WINNLSEnableIME
0x4c8a09	0x4c8b34	string	0x4c89a8	IMM32.DLL
0x4c8a25	0x4c8b40	string	0x4c89a8	ImmGetContext
0x4c8a3a	0x4c8b50	string	0x4c89a8	ImmReleaseContext
0x4c8a4f	0x4c8b64	string	0x4c89a8	ImmGetConversionStatus
0x4c8a64	0x4c8b7c	string	0x4c89a8	ImmSetConversionStatus
0x4c8a79	0x4c8b94	string	0x4c89a8	ImmSetOpenStatus
0x4c8a8e	0x4c8ba8	string	0x4c89a8	ImmSetCompositionWindow
0x4c8aa3	0x4c8bc0	string	0x4c89a8	ImmSetCompositionFontA
0x4c8ab8	0x4c8bd8	string	0x4c89a8	ImmGetCompositionStringA
0x4c8acd	0x4c8bf4	string	0x4c89a8	ImmIsIME
0x4c8ae2	0x4c8c00	string	0x4c89a8	ImmNotifyIME
0x4c8c3f	0x4c8cff	string	0x4c8c2c	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c8c48	0x4c8cff	string	0x4c8c2c	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c8c5b	0x4c8cff	string	0x4c8c2c	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c8c70	0x4c8cff	string	0x4c8c2c	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c8c81	0x4c8cff	string	0x4c8c2c	YZ_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4c8d96	0x4c8dab	string	0x4c8d08	^[Y]Ã= blocks=Basic Latin,Latin-1 Supplement
0x4c8eda	0x4c9034	string	0x4c8ea8	Delphi%.8X
0x4c8f2b	0x4c9048	string	0x4c8ea8	ControlOfs%.8X%.8X
0x4c8fe2	0x4c905c	string	0x4c8ea8	USER32
0x4c8ff2	0x4c9064	string	0x4c8ea8	AnimateWindow
0x4c9178	0x4c9185	string	0x4c90f8	]ÐtxV blocks=Basic Latin,Latin-1 Supplement
0x4ca9ea	0x4caa2d	string	0x4c90f8	\aCaption4
0x4cae38	0x4cae9b	string	0x4c90f8	TRect
0x4cb4b7	0x4cb525	string	0x4c90f8	\bDockSiteP
0x4cb647	0x4cb5d9	string	0x4c90f8	\tEdgeInner
0x4cb772	0x4cb7ba	string	0x4c90f8	\tPopupMenu4
0x4cb82d	0x4cb893	string	0x4c90f8	\aVisible4
0x4cb91b	0x4cb95f	string	0x4c90f8	OnContextPopuph
0x4cb966	0x4cb9dc	string	0x4c90f8	OnCustomizeAddedD
0x4cbb8b	0x4cbbf2	string	0x4c90f8	\tOnEndDock
0x4cbb8d	0x4cbb83	string	0x4c90f8	\nOnDockOver
0x4cbc60	0x4cbccb	string	0x4c90f8	\vOnMouseMove`
0x4cc3bf	0x4cc484	string	0x4cc394	comctl32.dll
0x4cc52c	0x4cd55c	string	0x4cc504	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cc5ea	0x4cc5f3	string	0x4cc504	]_^[
0x4cc860	0x4cc86f	string	0x4cc7ec	3\tD$\b
0x4ccab6	0x4ccb8e	string	0x4ccaa4	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4ccad9	0x4ccb8e	string	0x4ccaa4	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4ccaed	0x4ccb8e	string	0x4ccaa4	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4ccb72	0x4ccb8e	string	0x4ccaa4	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4cd02e	0x4cd55c	string	0x4cd008	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cd338	0x4cd55c	string	0x4cd31c	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cd3c1	0x4cd55c	string	0x4cd31c	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cd4ad	0x4cd55c	string	0x4cd49c	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cd610	0x4cd55c	string	0x4cd570	3҉P\fÐ blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x4cd6f9	0x4cd760	string	0x4cd570	msctls_trackbar32
0x4cdd71	0x4562e0	string	0x4cdcf0	QRh\e
0x4cddea	0x4cddf3	string	0x4cdcf0	]_^[
0x4cde1a	0x4cde34	string	0x4cdcf0	WidthType
0x4cde58	0x4ce114	string	0x4cdcf0	;P$t$
0x4ce096	0x4ce0b1	string	0x4ce008	_^[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4ce17f	0x4ce1a8	string	0x4ce178	^[Ð;P blocks=Basic Latin,Latin-1 Supplement
0x4ce23a	0x4ce114	string	0x4ce1cc	;P$t$
0x4ce3aa	0x4562e0	string	0x4ce308	QRh\e
0x4ce532	0x4ce54d	string	0x4ce48c	_^[YY]
0x4ce7a3	0x4ce7cc	string	0x4ce78c	^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4ce7b2	0x4ce7cc	string	0x4ce78c	^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4ce7c1	0x4ce7cc	string	0x4ce78c	^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4ce7fb	0x4ce80b	string	0x4ce78c	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4ce934	0x4ce93d	string	0x4ce884	^[Ë@ blocks=Basic Latin,Latin-1 Supplement
0x4ce9d4	0x4cea0a	string	0x4ce9c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4ce9e6	0x4cea0a	string	0x4ce9c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4ce9f1	0x4cea0a	string	0x4ce9c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4ceb67	0x456408	string	0x4ceb0c	QRh,
0x4cf1af	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf1c2	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf1e0	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf1ec	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf23e	0x4ce114	string	0x4cf114	;P$t$
0x4cf2a9	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf2b8	0x4cf2d2	string	0x4cf114	_^[Y]
0x4cf31a	0x4cf345	string	0x4cf2d8	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4cf33a	0x4cf345	string	0x4cf2d8	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4cf40f	0x4cf42c	string	0x4cf3dc	Data
0x4cf4cd	0x47cf24	string	0x4cf434	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x4cf543	0x47cf24	string	0x4cf434	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x4cf960	0x4cf994	string	0x4cf920	:P\bt\v
0x4cf969	0x4cf9a8	string	0x4cf920	:P\tt\v
0x4cf972	0x4cf9bc	string	0x4cf920	:P\nt\v
0x4cfaa0	0x4bdb64	string	0x4cfa3c	:PZt
0x4cfd3d	0x4cfe40	string	0x4cfa3c	SysListView32
0x4cffee	0x4d06c8	string	0x4cff04	SVWUQ
0x4d0157	0x4d0754	string	0x4cff04	SVWUQ
0x4d01a0	0x4d01fd	string	0x4d0168	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d01cd	0x4d01fd	string	0x4d0168	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d01e5	0x4d01fd	string	0x4d0168	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d01ed	0x4d01fd	string	0x4d0168	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d0321	0x4d3408	string	0x4d0278	SVWU
0x4d0394	0x4d03af	string	0x4d0278	^[Y]
0x4d0412	0x4d04a6	string	0x4d03b4	_^[Y]
0x4d045a	0x4d04a6	string	0x4d03b4	_^[Y]
0x4d048b	0x4d04a6	string	0x4d03b4	_^[Y]
0x4d0502	0x4c2fb4	string	0x4d04ac	SVWUQ
0x4d0513	0x4d05a6	string	0x4d04ac	_^[Y]
0x4d052e	0x4d05a6	string	0x4d04ac	_^[Y]
0x4d0535	0x4c3084	string	0x4d04ac	SVWUQ
0x4d0546	0x4d05a6	string	0x4d04ac	_^[Y]
0x4d055a	0x4d05a6	string	0x4d04ac	_^[Y]
0x4d058b	0x4d05a6	string	0x4d04ac	_^[Y]
0x4d07fd	0x4d06c8	string	0x4d07d8	SVWUQ
0x4d0893	0x4d08c4	string	0x4d086c	^[Ð: blocks=Basic Latin,Latin-1 Supplement
0x4d0a41	0x4d3408	string	0x4d09bc	SVWU
0x4d0a69	0x4ce114	string	0x4d09bc	;P$t$
0x4d0a86	0x4d3408	string	0x4d09bc	SVWU
0x4d0aa0	0x4ce114	string	0x4d09bc	;P$t$
0x4d0b51	0x4d0bd4	string	0x4d09bc	SysHeader32
0x4d0b90	0x4d3408	string	0x4d09bc	SVWU
0x4d118f	0x4ce114	string	0x4d1064	;P$t$
0x4d11cb	0x4ce114	string	0x4d1064	;P$t$
0x4d12e8	0x47c9d4	string	0x4d1064	1ҋL$\b blocks=Basic Latin,Cyrillic
0x4d1418	0x47c9d4	string	0x4d1064	1ҋL$\b blocks=Basic Latin,Cyrillic
0x4d157c	0x47c9d4	string	0x4d1064	1ҋL$\b blocks=Basic Latin,Cyrillic
0x4d1581	0x47c9d4	string	0x4d1064	1ҋL$\b blocks=Basic Latin,Cyrillic
0x4d1d7a	0x4ce114	string	0x4d1064	;P$t$
0x4d1da1	0x4d1db5	string	0x4d1064	[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x4d1dcd	0x4d1de2	string	0x4d1064	YZ_^[
0x4d1e53	0x4d1e68	string	0x4d1e08	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d1ec4	0x4d1eed	string	0x4d1e08	[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4d1ed8	0x4d1eed	string	0x4d1e08	[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4d1fb7	0x4d1fcc	string	0x4d1f54	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d217e	0x4c3800	string	0x4d2144	SVWU
0x4d227b	0x4d2298	string	0x4d2144	FOuƃ blocks=Basic Latin,Latin Extended-B
0x4d23fe	0x481174	string	0x4d23e4	SVWU
0x4d246e	0x481174	string	0x4d2454	SVWU
0x4d24ea	0x481174	string	0x4d24cc	SVWU
0x4d2500	0x4d0754	string	0x4d24cc	SVWUQ
0x4d254b	0x4d06c8	string	0x4d24cc	SVWUQ
0x4d25df	0x4d2610	string	0x4d25d0	^[ÐSf blocks=Basic Latin,Latin-1 Supplement
0x4d25f3	0x4d2610	string	0x4d25d0	^[ÐSf blocks=Basic Latin,Latin-1 Supplement
0x4d2600	0x4d2610	string	0x4d25d0	^[ÐSf blocks=Basic Latin,Latin-1 Supplement
0x4d2802	0x4d282f	string	0x4d27f4	_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x4d280b	0x4d282f	string	0x4d27f4	_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x4d281d	0x4d282f	string	0x4d27f4	_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x4d2887	0x4d28af	string	0x4d2834	3\tD$
0x4d2bcb	0x4ce114	string	0x4d2ae8	;P$t$
0x4d2ca7	0x4c25b8	string	0x4d2ae8	SVWQ
0x4d30bc	0x4d30e3	string	0x4d30a8	_^[]
0x4d30c8	0x4d30e3	string	0x4d30a8	_^[]
0x4d30cc	0x4d30e3	string	0x4d30a8	_^[]
0x4d33ef	0x4d3400	string	0x4d33c4	_^[Y]
0x4d3435	0x4d343d	string	0x4d3408	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d34d1	0x4d34f3	string	0x4d3408	_^[ÐSVWUQ blocks=Basic Latin,Latin-1 Supplement
0x4d3512	0x4d3564	string	0x4d3408	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d35f1	0x4d360c	string	0x4d356c	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d3635	0x4d3657	string	0x4d356c	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4d3801	0x4d3839	string	0x4d37dc	_^[Y]
0x4d380c	0x4d3839	string	0x4d37dc	_^[Y]
0x4d386c	0x4d389e	string	0x4d3844	_^[Y]
0x4d3870	0x4d389e	string	0x4d3844	_^[Y]
0x4d387b	0x4d389e	string	0x4d3844	_^[Y]
0x4d387f	0x4d389e	string	0x4d3844	_^[Y]
0x4d388a	0x4d389e	string	0x4d3844	_^[Y]
0x4d3893	0x4d389e	string	0x4d3844	_^[Y]
0x4d38c7	0x4d38ed	string	0x4d3844	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d38da	0x4d38ed	string	0x4d3844	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d38e2	0x4d38ed	string	0x4d3844	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d3f79	0x4d3fc6	string	0x4d3f6c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d3f89	0x4d3fc6	string	0x4d3f6c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4079	0x4d40a5	string	0x4d4008	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4089	0x4d40a5	string	0x4d4008	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d40b9	0x4d40f2	string	0x4d4008	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d40d6	0x4d40f2	string	0x4d4008	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4298	0x4d42ac	string	0x4d4260	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4d4383	0x4d43b6	string	0x4d4260	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d43a7	0x4d43b6	string	0x4d4260	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d43e3	0x4d4401	string	0x4d4260	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d441c	0x4d445e	string	0x4d4260	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d442d	0x4d445e	string	0x4d4260	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d44aa	0x4bce8c	string	0x4d4464	SVWQ
0x4d4670	0x4d4687	string	0x4d4464	FOuˋ blocks=Basic Latin,Spacing Modifier Letters
0x4d46af	0x4d46b8	string	0x4d4464	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4d46df	0x4d474c	string	0x4d4464	ToolbarWindow32
0x4d496f	0x4d4b28	string	0x4d4808	SVWU
0x4d4a2b	0x4bd360	string	0x4d497c	SVWU
0x4d4a6f	0x4bd360	string	0x4d497c	SVWU
0x4d4ac2	0x4d4b21	string	0x4d4ab0	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4ace	0x4d4b21	string	0x4d4ab0	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4b0c	0x4d4b21	string	0x4d4ab0	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d4cf9	0x4d4d70	string	0x4d4ce4	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4d4d33	0x4d4d70	string	0x4d4ce4	^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4d5263	0x4d5345	string	0x4d5250	[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4d5273	0x4d5345	string	0x4d5250	[YY]Ð blocks=Basic Latin,Latin-1 Supplement
